time,h_s,h_max,t_p
2024-11-02T17:30:00,0.084,0.147,8.192
2024-11-02T18:00:00,0.084,0.135,10.24
2024-11-02T18:30:00,0.085,0.136,9.638
2024-11-02T19:00:00,0.079,0.186,10.24
2024-11-02T19:30:00,0.083,0.14,9.638
2024-11-02T20:00:00,0.1,0.226,9.638
2024-11-02T20:30:00,0.084,0.126,9.638
2024-11-02T21:00:00,0.073,0.124,9.638
2024-11-02T21:30:00,0.073,0.129,9.638
2024-11-02T22:00:00,0.087,0.126,9.638
2024-11-02T22:30:00,0.078,0.13,8.623
2024-11-02T23:00:00,0.102,0.234,4.312
2024-11-02T23:30:00,0.084,0.146,9.638
2024-11-03T00:00:00,0.079,0.159,8.623
2024-11-03T00:30:00,0.085,0.153,9.638
2024-11-03T01:00:00,0.086,0.158,10.24
2024-11-03T01:30:00,0.091,0.14,10.923
2024-11-03T02:00:00,0.091,0.132,10.24
2024-11-03T02:30:00,0.09,0.14,10.923
2024-11-03T03:00:00,0.087,0.137,9.102
2024-11-03T03:30:00,0.084,0.125,10.923
2024-11-03T04:00:00,0.083,0.165,10.923
2024-11-03T04:30:00,0.083,0.132,10.923
2024-11-03T05:00:00,0.08,0.134,10.24
2024-11-03T05:30:00,0.079,0.129,9.638
2024-11-03T06:00:00,0.073,0.114,10.24
2024-11-03T06:30:00,0.075,0.145,10.923
2024-11-03T07:00:00,0.071,0.127,10.24
2024-11-03T07:30:00,0.069,0.114,10.923
2024-11-03T08:00:00,0.068,0.111,9.638
2024-11-03T08:30:00,0.07,0.109,10.923
2024-11-03T09:00:00,0.065,0.097,10.24
2024-11-03T09:30:00,0.067,0.109,9.638
2024-11-03T10:00:00,0.061,0.129,10.24
2024-11-03T10:30:00,0.055,0.142,5.851
2024-11-03T11:00:00,0.061,0.149,6.068
2024-11-03T11:30:00,0.065,0.141,5.65
2024-11-03T12:00:00,0.066,0.143,5.65
2024-11-03T12:30:00,0.069,0.111,4.681
2024-11-03T13:00:00,0.075,0.133,5.851
2024-11-03T13:30:00,0.084,0.142,9.638
2024-11-03T14:00:00,0.078,0.117,10.923
2024-11-03T14:30:00,0.074,0.118,10.923
2024-11-03T15:00:00,0.07,0.104,10.24
2024-11-03T15:30:00,0.07,0.114,10.24
2024-11-03T16:00:00,0.079,0.121,9.102
2024-11-03T16:30:00,0.076,0.127,10.24
2024-11-03T17:00:00,0.073,0.119,10.24
2024-11-03T17:30:00,0.071,0.101,10.24
2024-11-03T18:00:00,0.069,0.101,10.24
2024-11-03T18:30:00,0.073,0.137,9.638
2024-11-03T19:00:00,0.07,0.102,9.638
2024-11-03T19:30:00,0.074,0.12,9.638
2024-11-03T20:00:00,0.076,0.12,9.638
2024-11-03T20:30:00,0.074,0.116,10.24
2024-11-03T21:00:00,0.07,0.12,10.24
2024-11-03T21:30:00,0.073,0.128,9.102
2024-11-03T22:00:00,0.072,0.119,10.24
2024-11-03T22:30:00,0.077,0.129,10.24
2024-11-03T23:00:00,0.073,0.116,10.24
2024-11-03T23:30:00,0.065,0.107,9.638
2024-11-04T00:00:00,0.066,0.118,9.638
2024-11-04T00:30:00,0.07,0.121,9.638
2024-11-04T01:00:00,0.076,0.105,9.638
2024-11-04T01:30:00,0.064,0.124,9.102
2024-11-04T02:00:00,0.061,0.116,5.851
2024-11-04T02:30:00,0.065,0.141,5.65
2024-11-04T03:00:00,0.064,0.116,8.623
2024-11-04T03:30:00,0.068,0.129,9.638
2024-11-04T04:00:00,0.071,0.129,5.65
2024-11-04T04:30:00,0.066,0.125,5.65
2024-11-04T05:00:00,0.071,0.106,13.653
2024-11-04T05:30:00,0.07,0.133,12.603
2024-11-04T06:00:00,0.069,0.105,12.603
2024-11-04T06:30:00,0.067,0.101,13.653
2024-11-04T07:00:00,0.067,0.103,12.603
2024-11-04T07:30:00,0.065,0.112,13.653
2024-11-04T08:00:00,0.074,0.113,12.603
2024-11-04T08:30:00,0.065,0.129,11.703
2024-11-04T09:00:00,0.056,0.12,8.623
2024-11-04T09:30:00,0.048,0.151,8.623
2024-11-04T10:00:00,0.064,0.149,4.551
2024-11-04T10:30:00,0.075,0.187,2.374
2024-11-04T11:00:00,0.058,0.147,5.65
2024-11-04T11:30:00,0.062,0.134,11.703
2024-11-04T12:00:00,0.069,0.152,11.703
2024-11-04T12:30:00,0.069,0.131,11.703
2024-11-04T13:00:00,0.082,0.151,11.703
2024-11-04T13:30:00,0.091,0.145,10.923
2024-11-04T14:00:00,0.085,0.143,10.24
2024-11-04T14:30:00,0.069,0.119,10.923
2024-11-04T15:00:00,0.076,0.136,10.24
2024-11-04T15:30:00,0.074,0.131,12.603
2024-11-04T16:00:00,0.075,0.12,10.923
2024-11-04T16:30:00,0.075,0.126,12.603
2024-11-04T17:00:00,0.08,0.132,12.603
2024-11-04T17:30:00,0.074,0.121,11.703
2024-11-04T18:00:00,0.076,0.115,12.603
2024-11-04T18:30:00,0.078,0.171,9.638
2024-11-04T19:00:00,0.065,0.105,12.603
2024-11-04T19:30:00,0.061,0.09,12.603
2024-11-04T20:00:00,0.096,0.233,9.638
2024-11-04T20:30:00,0.067,0.098,13.653
2024-11-04T21:00:00,0.067,0.105,9.638
2024-11-04T21:30:00,0.065,0.116,8.623
2024-11-04T22:00:00,0.065,0.109,11.703
2024-11-04T22:30:00,0.07,0.123,11.703
2024-11-04T23:00:00,0.067,0.107,7.802
2024-11-04T23:30:00,0.065,0.094,11.703
2024-11-05T00:00:00,0.068,0.109,9.638
2024-11-05T00:30:00,0.069,0.111,11.703
2024-11-05T01:00:00,0.063,0.117,9.638
2024-11-05T01:30:00,0.063,0.138,11.703
2024-11-05T02:00:00,0.067,0.101,10.923
2024-11-05T02:30:00,0.065,0.134,10.923
2024-11-05T03:00:00,0.071,0.132,10.923
2024-11-05T03:30:00,0.084,0.147,10.923
2024-11-05T04:00:00,0.076,0.122,10.923
2024-11-05T04:30:00,0.08,0.132,8.623
2024-11-05T05:00:00,0.081,0.151,9.638
2024-11-05T05:30:00,0.084,0.147,8.192
2024-11-05T06:00:00,0.077,0.13,10.923
2024-11-05T06:30:00,0.081,0.133,10.923
2024-11-05T07:00:00,0.083,0.115,8.623
2024-11-05T07:30:00,0.08,0.118,8.623
2024-11-05T08:00:00,0.067,0.13,8.192
2024-11-05T08:30:00,0.077,0.145,10.24
2024-11-05T09:00:00,0.081,0.153,8.623
2024-11-05T09:30:00,0.075,0.134,7.802
2024-11-05T10:00:00,0.082,0.142,9.638
2024-11-05T10:30:00,0.084,0.136,9.638
2024-11-05T11:00:00,0.086,0.139,9.638
2024-11-05T11:30:00,0.086,0.134,9.102
2024-11-05T12:00:00,0.091,0.152,8.192
2024-11-05T12:30:00,0.083,0.145,9.638
2024-11-05T13:00:00,0.089,0.133,9.638
2024-11-05T13:30:00,0.1,0.226,9.638
2024-11-05T14:00:00,0.078,0.123,9.638
2024-11-05T14:30:00,0.065,0.132,9.638
2024-11-05T15:00:00,0.057,0.109,9.638
2024-11-05T15:30:00,0.06,0.123,9.102
2024-11-05T16:00:00,0.058,0.105,9.638
2024-11-05T16:30:00,0.067,0.122,8.623
2024-11-05T17:00:00,0.068,0.107,10.24
2024-11-05T17:30:00,0.074,0.121,8.192
2024-11-05T18:00:00,0.097,0.2,8.192
2024-11-05T18:30:00,0.072,0.118,8.623
2024-11-05T19:00:00,0.069,0.099,9.638
2024-11-05T19:30:00,0.066,0.095,8.623
2024-11-05T20:00:00,0.065,0.108,8.623
2024-11-05T20:30:00,0.066,0.117,9.638
2024-11-05T21:00:00,0.072,0.131,9.102
2024-11-05T21:30:00,0.09,0.212,9.638
2024-11-05T22:00:00,0.082,0.139,8.623
2024-11-05T22:30:00,0.07,0.121,9.102
2024-11-05T23:00:00,0.076,0.129,7.802
2024-11-05T23:30:00,0.081,0.157,8.192
2024-11-06T00:00:00,0.08,0.13,8.623
2024-11-06T00:30:00,0.09,0.146,8.192
2024-11-06T01:00:00,0.092,0.157,8.623
2024-11-06T01:30:00,0.089,0.128,13.653
2024-11-06T02:00:00,0.089,0.151,13.653
2024-11-06T02:30:00,0.089,0.138,13.653
2024-11-06T03:00:00,0.092,0.144,13.653
2024-11-06T03:30:00,0.104,0.173,13.653
2024-11-06T04:00:00,0.095,0.172,8.623
2024-11-06T04:30:00,0.088,0.205,13.653
2024-11-06T05:00:00,0.099,0.187,13.653
2024-11-06T05:30:00,0.099,0.179,13.653
2024-11-06T06:00:00,0.102,0.173,13.653
2024-11-06T06:30:00,0.093,0.185,13.653
2024-11-06T07:00:00,0.081,0.159,13.653
2024-11-06T07:30:00,0.087,0.157,13.653
2024-11-06T08:00:00,0.075,0.138,12.603
2024-11-06T08:30:00,0.085,0.152,13.653
2024-11-06T09:00:00,0.087,0.156,12.603
2024-11-06T09:30:00,0.072,0.151,12.603
2024-11-06T10:00:00,0.079,0.139,12.603
2024-11-06T10:30:00,0.074,0.147,12.603
2024-11-06T11:00:00,0.082,0.179,12.603
2024-11-06T11:30:00,0.088,0.15,12.603
2024-11-06T12:00:00,0.094,0.155,12.603
2024-11-06T12:30:00,0.08,0.127,12.603
2024-11-06T13:00:00,0.089,0.146,11.703
2024-11-06T13:30:00,0.112,0.226,13.653
2024-11-06T14:00:00,0.08,0.146,11.703
2024-11-06T14:30:00,0.075,0.154,12.603
2024-11-06T15:00:00,0.096,0.178,13.653
2024-11-06T15:30:00,0.12,0.202,12.603
2024-11-06T16:00:00,0.125,0.181,12.603
2024-11-06T16:30:00,0.132,0.184,12.603
2024-11-06T17:00:00,0.14,0.196,12.603
2024-11-06T17:30:00,0.137,0.275,12.603
2024-11-06T18:00:00,0.151,0.23,12.603
2024-11-06T18:30:00,0.167,0.309,12.603
2024-11-06T19:00:00,0.157,0.237,12.603
2024-11-06T19:30:00,0.16,0.252,11.703
2024-11-06T20:00:00,0.145,0.224,12.603
2024-11-06T20:30:00,0.138,0.22,11.703
2024-11-06T21:00:00,0.133,0.241,11.703
2024-11-06T21:30:00,0.131,0.216,12.603
2024-11-06T22:00:00,0.133,0.241,11.703
2024-11-06T22:30:00,0.131,0.252,11.703
2024-11-06T23:00:00,0.122,0.187,11.703
2024-11-06T23:30:00,0.108,0.164,11.703
2024-11-07T00:00:00,0.106,0.175,11.703
2024-11-07T00:30:00,0.11,0.191,11.703
2024-11-07T01:00:00,0.102,0.195,11.703
2024-11-07T01:30:00,0.109,0.17,12.603
2024-11-07T02:00:00,0.105,0.152,11.703
2024-11-07T02:30:00,0.107,0.172,11.703
2024-11-07T03:00:00,0.115,0.183,11.703
2024-11-07T03:30:00,0.125,0.235,11.703
2024-11-07T04:00:00,0.116,0.175,11.703
2024-11-07T04:30:00,0.125,0.188,12.603
2024-11-07T05:00:00,0.131,0.207,12.603
2024-11-07T05:30:00,0.127,0.225,11.703
2024-11-07T06:00:00,0.124,0.259,11.703
2024-11-07T06:30:00,0.119,0.273,12.603
2024-11-07T07:00:00,0.134,0.236,10.923
2024-11-07T07:30:00,0.146,0.268,10.24
2024-11-07T08:00:00,0.151,0.266,11.703
2024-11-07T08:30:00,0.143,0.281,10.923
2024-11-07T09:00:00,0.153,0.267,10.24
2024-11-07T09:30:00,0.136,0.21,9.638
2024-11-07T10:00:00,0.133,0.29,11.703
2024-11-07T10:30:00,0.124,0.234,11.703
2024-11-07T11:00:00,0.12,0.247,11.703
2024-11-07T11:30:00,0.131,0.217,8.623
2024-11-07T12:00:00,0.133,0.2,8.192
2024-11-07T12:30:00,0.124,0.233,10.24
2024-11-07T13:00:00,0.125,0.207,9.102
2024-11-07T13:30:00,0.114,0.183,10.24
2024-11-07T14:00:00,0.131,0.285,10.923
2024-11-07T14:30:00,0.122,0.216,9.638
2024-11-07T15:00:00,0.12,0.213,9.102
2024-11-07T15:30:00,0.13,0.19,8.623
2024-11-07T16:00:00,0.141,0.229,7.447
2024-11-07T16:30:00,0.172,0.273,9.638
2024-11-07T17:00:00,0.167,0.285,8.623
2024-11-07T17:30:00,0.189,0.333,7.447
2024-11-07T18:00:00,0.192,0.294,9.638
2024-11-07T18:30:00,0.19,0.293,8.192
2024-11-07T19:00:00,0.177,0.353,8.192
2024-11-07T19:30:00,0.179,0.301,6.302
2024-11-07T20:00:00,0.186,0.289,9.102
2024-11-07T20:30:00,0.182,0.292,6.554
2024-11-07T21:00:00,0.175,0.303,7.447
2024-11-07T21:30:00,0.177,0.257,7.802
2024-11-07T22:00:00,0.186,0.382,7.123
2024-11-07T22:30:00,0.179,0.282,8.623
2024-11-07T23:00:00,0.193,0.311,7.802
2024-11-07T23:30:00,0.196,0.313,8.623
2024-11-08T00:00:00,0.196,0.289,8.192
2024-11-08T00:30:00,0.216,0.308,8.623
2024-11-08T01:00:00,0.219,0.342,7.123
2024-11-08T01:30:00,0.212,0.317,9.638
2024-11-08T02:00:00,0.232,0.391,7.123
2024-11-08T02:30:00,0.247,0.401,7.802
2024-11-08T03:00:00,0.227,0.363,7.802
2024-11-08T03:30:00,0.218,0.427,7.802
2024-11-08T04:00:00,0.196,0.334,8.623
2024-11-08T04:30:00,0.205,0.355,8.623
2024-11-08T05:00:00,0.206,0.303,8.623
2024-11-08T05:30:00,0.198,0.334,8.623
2024-11-08T06:00:00,0.202,0.309,6.554
2024-11-08T06:30:00,0.201,0.308,10.24
2024-11-08T07:00:00,0.207,0.316,7.802
2024-11-08T07:30:00,0.214,0.375,7.447
2024-11-08T08:00:00,0.214,0.336,13.653
2024-11-08T08:30:00,0.247,0.443,13.653
2024-11-08T09:00:00,0.232,0.331,13.653
2024-11-08T09:30:00,0.238,0.381,13.653
2024-11-08T10:00:00,0.229,0.363,13.653
2024-11-08T10:30:00,0.268,0.392,13.653
2024-11-08T11:00:00,0.27,0.419,13.653
2024-11-08T11:30:00,0.265,0.398,13.653
2024-11-08T12:00:00,0.26,0.396,13.653
2024-11-08T12:30:00,0.239,0.375,12.603
2024-11-08T13:00:00,0.249,0.434,13.653
2024-11-08T13:30:00,0.24,0.414,12.603
2024-11-08T14:00:00,0.251,0.402,12.603
2024-11-08T14:30:00,0.311,0.456,13.653
2024-11-08T15:00:00,0.323,0.547,12.603
2024-11-08T15:30:00,0.315,0.534,12.603
2024-11-08T16:00:00,0.329,0.535,10.923
2024-11-08T16:30:00,0.348,0.581,11.703
2024-11-08T17:00:00,0.36,0.628,12.603
2024-11-08T17:30:00,0.355,0.56,10.24
2024-11-08T18:00:00,0.339,0.635,10.24
2024-11-08T18:30:00,0.35,0.497,10.923
2024-11-08T19:00:00,0.352,0.537,11.703
2024-11-08T19:30:00,0.309,0.464,10.923
2024-11-08T20:00:00,0.304,0.457,12.603
2024-11-08T20:30:00,0.317,0.517,12.603
2024-11-08T21:00:00,0.334,0.463,12.603
2024-11-08T21:30:00,0.33,0.51,11.703
2024-11-08T22:00:00,0.314,0.537,11.703
2024-11-08T22:30:00,0.336,0.532,5.12
2024-11-08T23:00:00,0.343,0.548,5.851
2024-11-08T23:30:00,0.362,0.568,6.068
2024-11-09T00:00:00,0.358,0.579,6.827
2024-11-09T00:30:00,0.359,0.513,6.068
2024-11-09T01:00:00,0.356,0.614,6.068
2024-11-09T01:30:00,0.352,0.585,6.068
2024-11-09T02:00:00,0.338,0.561,6.827
2024-11-09T02:30:00,0.341,0.539,6.827
2024-11-09T03:00:00,0.343,0.599,5.851
2024-11-09T03:30:00,0.326,0.528,6.302
2024-11-09T04:00:00,0.327,0.532,6.068
2024-11-09T04:30:00,0.313,0.519,6.068
2024-11-09T05:00:00,0.321,0.513,6.068
2024-11-09T05:30:00,0.353,0.614,5.851
2024-11-09T06:00:00,0.333,0.528,5.65
2024-11-09T06:30:00,0.338,0.662,6.068
2024-11-09T07:00:00,0.328,0.547,6.068
2024-11-09T07:30:00,0.324,0.521,5.851
2024-11-09T08:00:00,0.349,0.6,6.302
2024-11-09T08:30:00,0.346,0.54,5.285
2024-11-09T09:00:00,0.328,0.501,5.851
2024-11-09T09:30:00,0.328,0.567,6.302
2024-11-09T10:00:00,0.329,0.525,5.851
2024-11-09T10:30:00,0.33,0.448,6.068
2024-11-09T11:00:00,0.302,0.491,6.068
2024-11-09T11:30:00,0.284,0.487,9.638
2024-11-09T12:00:00,0.257,0.54,6.068
2024-11-09T12:30:00,0.267,0.441,5.12
2024-11-09T13:00:00,0.273,0.584,4.965
2024-11-09T13:30:00,0.262,0.372,5.461
2024-11-09T14:00:00,0.26,0.461,5.461
2024-11-09T14:30:00,0.252,0.437,5.461
2024-11-09T15:00:00,0.255,0.424,5.285
2024-11-09T15:30:00,0.288,0.493,5.461
2024-11-09T16:00:00,0.317,0.508,6.068
2024-11-09T16:30:00,0.327,0.581,6.554
2024-11-09T17:00:00,0.361,0.622,5.851
2024-11-09T17:30:00,0.4,0.673,6.068
2024-11-09T18:00:00,0.379,0.624,6.554
2024-11-09T18:30:00,0.374,0.617,5.65
2024-11-09T19:00:00,0.368,0.616,5.65
2024-11-09T19:30:00,0.386,0.666,6.302
2024-11-09T20:00:00,0.384,0.728,6.302
2024-11-09T20:30:00,0.368,0.668,5.65
2024-11-09T21:00:00,0.345,0.52,4.965
2024-11-09T21:30:00,0.324,0.512,5.851
2024-11-09T22:00:00,0.325,0.514,6.302
2024-11-09T22:30:00,0.334,0.55,7.123
2024-11-09T23:00:00,0.347,0.524,5.851
2024-11-09T23:30:00,0.332,0.526,6.554
2024-11-10T00:00:00,0.341,0.534,6.302
2024-11-10T00:30:00,0.344,0.552,7.123
2024-11-10T01:00:00,0.305,0.577,5.12
2024-11-10T01:30:00,0.305,0.486,6.068
2024-11-10T02:00:00,0.327,0.495,5.461
2024-11-10T02:30:00,0.321,0.494,6.554
2024-11-10T03:00:00,0.329,0.547,7.802
2024-11-10T03:30:00,0.333,0.606,6.302
2024-11-10T04:00:00,0.319,0.488,6.554
2024-11-10T04:30:00,0.311,0.497,6.827
2024-11-10T05:00:00,0.329,0.508,5.851
2024-11-10T05:30:00,0.343,0.524,7.447
2024-11-10T06:00:00,0.369,0.582,5.65
2024-11-10T06:30:00,0.382,0.564,7.123
2024-11-10T07:00:00,0.401,0.601,6.827
2024-11-10T07:30:00,0.352,0.604,5.65
2024-11-10T08:00:00,0.311,0.59,5.851
2024-11-10T08:30:00,0.298,0.586,10.923
2024-11-10T09:00:00,0.266,0.437,10.923
2024-11-10T09:30:00,0.317,0.487,10.923
2024-11-10T10:00:00,0.319,0.582,6.302
2024-11-10T10:30:00,0.305,0.53,6.068
2024-11-10T11:00:00,0.297,0.493,6.827
2024-11-10T11:30:00,0.292,0.411,7.447
2024-11-10T12:00:00,0.264,0.386,5.851
2024-11-10T12:30:00,0.219,0.363,9.638
2024-11-10T13:00:00,0.206,0.329,5.851
2024-11-10T13:30:00,0.178,0.287,6.302
2024-11-10T14:00:00,0.167,0.305,6.302
2024-11-10T14:30:00,0.181,0.337,10.24
2024-11-10T15:00:00,0.19,0.248,13.653
2024-11-10T15:30:00,0.188,0.275,10.24
2024-11-10T16:00:00,0.198,0.326,12.603
2024-11-10T16:30:00,0.2,0.324,12.603
2024-11-10T17:00:00,0.198,0.287,13.653
2024-11-10T17:30:00,0.184,0.26,13.653
2024-11-10T18:00:00,0.182,0.293,12.603
2024-11-10T18:30:00,0.214,0.369,12.603
2024-11-10T19:00:00,0.233,0.345,12.603
2024-11-10T19:30:00,0.237,0.361,12.603
2024-11-10T20:00:00,0.23,0.382,12.603
2024-11-10T20:30:00,0.222,0.375,12.603
2024-11-10T21:00:00,0.224,0.381,11.703
2024-11-10T21:30:00,0.212,0.348,12.603
2024-11-10T22:00:00,0.219,0.347,12.603
2024-11-10T22:30:00,0.212,0.327,10.923
2024-11-10T23:00:00,0.212,0.344,10.923
2024-11-10T23:30:00,0.197,0.26,11.703
2024-11-11T00:00:00,0.203,0.322,11.703
2024-11-11T00:30:00,0.196,0.281,10.923
2024-11-11T01:00:00,0.2,0.334,11.703
2024-11-11T01:30:00,0.208,0.311,11.703
2024-11-11T02:00:00,0.206,0.28,11.703
2024-11-11T02:30:00,0.215,0.318,11.703
2024-11-11T03:00:00,0.208,0.399,11.703
2024-11-11T03:30:00,0.21,0.323,10.923
2024-11-11T04:00:00,0.22,0.328,11.703
2024-11-11T04:30:00,0.212,0.36,11.703
2024-11-11T05:00:00,0.222,0.348,5.851
2024-11-11T05:30:00,0.231,0.355,5.851
2024-11-11T06:00:00,0.224,0.371,11.703
2024-11-11T06:30:00,0.212,0.338,11.703
2024-11-11T07:00:00,0.214,0.372,11.703
2024-11-11T07:30:00,0.214,0.4,10.923
2024-11-11T08:00:00,0.187,0.301,10.923
2024-11-11T08:30:00,0.189,0.283,10.923
2024-11-11T09:00:00,0.17,0.254,10.923
2024-11-11T09:30:00,0.184,0.357,11.703
2024-11-11T10:00:00,0.17,0.307,11.703
2024-11-11T10:30:00,0.173,0.304,12.603
2024-11-11T11:00:00,0.183,0.339,10.923
2024-11-11T11:30:00,0.16,0.294,12.603
2024-11-11T12:00:00,0.157,0.332,10.923
2024-11-11T12:30:00,0.147,0.317,10.923
2024-11-11T13:00:00,0.14,0.284,10.923
2024-11-11T13:30:00,0.149,0.319,10.923
2024-11-11T14:00:00,0.143,0.316,11.703
2024-11-11T14:30:00,0.155,0.343,11.703
2024-11-11T15:00:00,0.153,0.322,11.703
2024-11-11T15:30:00,0.146,0.304,11.703
2024-11-11T16:00:00,0.164,0.287,11.703
2024-11-11T16:30:00,0.163,0.318,11.703
2024-11-11T17:00:00,0.141,0.286,11.703
2024-11-11T17:30:00,0.154,0.285,11.703
2024-11-11T18:00:00,0.154,0.254,11.703
2024-11-11T18:30:00,0.149,0.308,10.923
2024-11-11T19:00:00,0.157,0.279,11.703
2024-11-11T19:30:00,0.144,0.261,10.923
2024-11-11T20:00:00,0.144,0.261,11.703
2024-11-11T20:30:00,0.154,0.25,11.703
2024-11-11T21:00:00,0.148,0.246,11.703
2024-11-11T21:30:00,0.163,0.281,11.703
2024-11-11T22:00:00,0.174,0.341,10.923
2024-11-11T22:30:00,0.176,0.368,10.923
2024-11-11T23:00:00,0.151,0.314,11.703
2024-11-11T23:30:00,0.157,0.322,10.923
2024-11-12T00:00:00,0.155,0.315,10.923
2024-11-12T00:30:00,0.141,0.257,10.923
2024-11-12T01:00:00,0.143,0.26,11.703
2024-11-12T01:30:00,0.153,0.275,10.923
2024-11-12T02:00:00,0.154,0.285,11.703
2024-11-12T02:30:00,0.139,0.263,10.923
2024-11-12T03:00:00,0.147,0.254,11.703
2024-11-12T03:30:00,0.14,0.236,11.703
2024-11-12T04:00:00,0.138,0.247,12.603
2024-11-12T04:30:00,0.136,0.213,12.603
2024-11-12T05:00:00,0.136,0.221,11.703
2024-11-12T05:30:00,0.134,0.25,10.923
2024-11-12T06:00:00,0.135,0.258,11.703
2024-11-12T06:30:00,0.127,0.227,12.603
2024-11-12T07:00:00,0.127,0.199,11.703
2024-11-12T07:30:00,0.138,0.212,12.603
2024-11-12T08:00:00,0.138,0.214,11.703
2024-11-12T08:30:00,0.131,0.219,11.703
2024-11-12T09:00:00,0.139,0.234,11.703
2024-11-12T09:30:00,0.135,0.221,11.703
2024-11-12T10:00:00,0.125,0.264,10.923
2024-11-12T10:30:00,0.13,0.291,10.923
2024-11-12T11:00:00,0.159,0.308,10.923
2024-11-12T11:30:00,0.195,0.329,1.476
2024-11-12T12:00:00,0.176,0.31,10.923
2024-11-12T12:30:00,0.178,0.309,1.4
2024-11-12T13:00:00,0.175,0.348,10.923
2024-11-12T13:30:00,0.18,0.302,10.923
2024-11-12T14:00:00,0.169,0.355,10.923
2024-11-12T14:30:00,0.16,0.283,10.923
2024-11-12T15:00:00,0.144,0.247,10.923
2024-11-12T15:30:00,0.159,0.315,1.45
2024-11-12T16:00:00,0.143,0.289,10.24
2024-11-12T16:30:00,0.152,0.327,1.425
2024-11-12T17:00:00,0.163,0.332,10.24
2024-11-12T17:30:00,0.172,0.274,1.463
2024-11-12T18:00:00,0.15,0.285,10.24
2024-11-12T18:30:00,0.147,0.291,10.923
2024-11-12T19:00:00,0.15,0.264,1.377
2024-11-12T19:30:00,0.183,0.349,1.4
2024-11-12T20:00:00,0.209,0.347,1.622
2024-11-12T20:30:00,0.242,0.435,1.575
2024-11-12T21:00:00,0.239,0.449,1.672
2024-11-12T21:30:00,0.257,0.505,1.905
2024-11-12T22:00:00,0.184,0.354,1.672
2024-11-12T22:30:00,0.206,0.394,1.591
2024-11-12T23:00:00,0.182,0.338,7.123
2024-11-12T23:30:00,0.214,0.375,1.591
2024-11-13T00:00:00,0.138,0.297,7.447
2024-11-13T00:30:00,0.118,0.227,6.554
2024-11-13T01:00:00,0.133,0.293,7.802
2024-11-13T01:30:00,0.132,0.257,7.447
2024-11-13T02:00:00,0.142,0.25,7.802
2024-11-13T02:30:00,0.137,0.268,8.192
2024-11-13T03:00:00,0.135,0.237,7.802
2024-11-13T03:30:00,0.134,0.245,7.802
2024-11-13T04:00:00,0.125,0.197,8.192
2024-11-13T04:30:00,0.128,0.194,7.447
2024-11-13T05:00:00,0.136,0.247,7.802
2024-11-13T05:30:00,0.128,0.204,8.192
2024-11-13T06:00:00,0.139,0.243,8.623
2024-11-13T06:30:00,0.145,0.243,7.802
2024-11-13T07:00:00,0.133,0.257,7.802
2024-11-13T07:30:00,0.146,0.309,10.24
2024-11-13T08:00:00,0.138,0.253,9.102
2024-11-13T08:30:00,0.134,0.252,8.623
2024-11-13T09:00:00,0.137,0.247,9.102
2024-11-13T09:30:00,0.148,0.251,9.638
2024-11-13T10:00:00,0.157,0.265,9.638
2024-11-13T10:30:00,0.164,0.315,8.623
2024-11-13T11:00:00,0.17,0.291,9.638
2024-11-13T11:30:00,0.17,0.345,9.638
2024-11-13T12:00:00,0.186,0.331,9.638
2024-11-13T12:30:00,0.177,0.301,9.638
2024-11-13T13:00:00,0.176,0.299,9.638
2024-11-13T13:30:00,0.159,0.332,9.638
2024-11-13T14:00:00,0.181,0.336,9.638
2024-11-13T14:30:00,0.199,0.333,9.638
2024-11-13T15:00:00,0.192,0.427,9.638
2024-11-13T15:30:00,0.181,0.326,13.653
2024-11-13T16:00:00,0.166,0.278,13.653
2024-11-13T16:30:00,0.175,0.384,9.638
2024-11-13T17:00:00,0.153,0.347,10.24
2024-11-13T17:30:00,0.162,0.323,9.102
2024-11-13T18:00:00,0.167,0.274,9.638
2024-11-13T18:30:00,0.155,0.279,9.102
2024-11-13T19:00:00,0.167,0.297,9.638
2024-11-13T19:30:00,0.151,0.337,9.638
2024-11-13T20:00:00,0.166,0.311,9.638
2024-11-13T20:30:00,0.195,0.377,9.102
2024-11-13T21:00:00,0.171,0.326,9.638
2024-11-13T21:30:00,0.161,0.276,1.476
2024-11-13T22:00:00,0.171,0.276,9.638
2024-11-13T22:30:00,0.187,0.333,8.623
2024-11-13T23:00:00,0.187,0.325,9.638
2024-11-13T23:30:00,0.188,0.339,1.517
2024-11-14T00:00:00,0.178,0.394,9.102
2024-11-14T00:30:00,0.163,0.277,9.638
2024-11-14T01:00:00,0.157,0.295,9.638
2024-11-14T01:30:00,0.174,0.351,9.638
2024-11-14T02:00:00,0.167,0.299,9.638
2024-11-14T02:30:00,0.151,0.324,9.638
2024-11-14T03:00:00,0.15,0.246,9.638
2024-11-14T03:30:00,0.149,0.226,8.623
2024-11-14T04:00:00,0.143,0.196,9.638
2024-11-14T04:30:00,0.142,0.218,9.638
2024-11-14T05:00:00,0.147,0.293,9.638
2024-11-14T05:30:00,0.128,0.212,9.638
2024-11-14T06:00:00,0.127,0.244,8.623
2024-11-14T06:30:00,0.132,0.222,9.638
2024-11-14T07:00:00,0.124,0.207,9.102
2024-11-14T07:30:00,0.132,0.22,9.102
2024-11-14T08:00:00,0.127,0.213,4.681
2024-11-14T08:30:00,0.133,0.256,9.102
